filenames;BLx;BLy;TLx;TLy;BRx;BRy;TRx;TRy
bg03-datasheet001-f101.jpg;969.885;776.822;901.643;237.391;1424.57;733.142;1290.44;214.213
bg03-patent004-f146.jpg;934.128;838.373;691.221;261.305;1368.83;700.035;1085.65;201.297
bg02-datasheet002-f147.jpg;777.811;666.07;856.717;239.049;1191.04;727.106;1201.29;292.413
bg05-paper005-f2.jpg;821.108;948.254;648.797;312.95;1288.39;831.051;1066.42;273.98
bg03-patent001-f102.jpg;887.467;823.443;795.339;235.015;1381.09;756.53;1212.26;199.739
bg01-datasheet002-f45.jpg;948.704;815.584;781.795;196.675;1430.34;716.391;1204.71;152.907
bg01-letter001-f98.jpg;711.66;817.669;752.211;263.507;1185.98;826.919;1152.83;280.225
bg02-paper001-f52.jpg;797.365;770.238;783.431;303.207;1223.35;743.741;1140.9;287.157
bg02-tax002-f7.jpg;836.877;807.372;786.498;390.917;1238.98;769.892;1114.89;375.034
bg02-paper004-f125.jpg;931.502;761.61;866.19;224.605;1367.03;722.266;1248.52;206.974
bg02-patent005-f158.jpg;800.501;546.801;1054.01;252.594;1158.66;748.127;1356.35;402.67
bg02-magazine005-f33.jpg;983.86;787.882;848.779;340.26;1376.08;701.872;1184.11;285.192
bg02-paper003-f36.jpg;829.044;735.418;759.568;223.979;1231.01;710.616;1115.05;234.373
bg02-letter005-f109.jpg;714.307;676.064;814.078;276.808;1160.62;749.33;1165.06;336.604
bg04-magazine001-f70.jpg;861.743;225.473;1481.55;312.501;789.707;626.433;1500.63;724.784
bg01-magazine001-f136.jpg;763.07;806.707;756.12;236.539;1258.2;788.874;1169.3;232.591
bg04-letter005-f93.jpg;667.453;286.432;1294.46;196.328;745.266;725.276;1441.39;598.785
bg01-magazine005-f16.jpg;893.372;874.563;668.357;359.252;1285.66;712.994;1024.99;261.22
bg01-datasheet002-f165.jpg;780.99;779.945;745.402;177.477;1319.04;746.747;1187.34;171.592
bg02-datasheet001-f26.jpg;644.071;830.368;647.919;228.284;1161.67;796.662;1084.41;215.299
bg05-datasheet004-f60.jpg;897.089;815.628;799.501;220.834;1344.61;763.347;1189.25;217.503
bg02-tax001-f67.jpg;642.755;719.775;614.317;352.315;997.241;682.796;918.604;336.025
bg04-magazine003-f149.jpg;756.463;447.526;1340.92;426.731;799.736;855.745;1484.65;796.375
bg01-paper002-f29.jpg;978.022;816.085;725.095;266.369;1389.84;659.132;1102.51;173.563
bg02-tax005-f63.jpg;911.649;721.658;811.631;325.528;1299.05;668.197;1137.87;299.201
bg05-patent001-f43.jpg;732.25;814.732;831.208;248.917;1230.62;878.937;1244.08;312.825
bg03-magazine003-f130.jpg;805.39;768.724;756.52;332.849;1238.33;719.83;1109.78;305.723
bg01-datasheet003-f182.jpg;842.992;851.06;780.589;208.007;1343.87;799.107;1219.47;187.192
bg03-magazine002-f99.jpg;822.895;725.507;897.994;389.083;1244.02;756.561;1226.74;406.534
bg02-datasheet001-f147.jpg;819.247;675.937;843.031;167.588;1304.91;679.03;1242.81;174.387
bg01-letter003-f187.jpg;630.576;839.253;712.132;269.534;1143.32;862.532;1131.33;291.684
bg03-magazine002-f174.jpg;840.658;839.839;733.632;249.812;1267.18;765.753;1124.09;224.215
bg04-letter001-f45.jpg;766.679;335.982;1373.89;348.733;694.704;698.508;1416.53;727.925
bg04-patent005-f12.jpg;1347.08;732.263;629.155;803.091;1274.64;270.633;616.08;330.713
bg02-letter005-f180.jpg;789.363;690.913;842.386;240.56;1221.52;711.835;1203.15;252.498
bg01-paper005-f69.jpg;991.49;780.695;827.69;297.791;1384.99;680.886;1173.97;234.345
bg03-letter001-f90.jpg;738.698;787.355;731.982;352.404;1197.1;759.117;1092.66;344.426
bg03-datasheet002-f206.jpg;606.616;844.647;530.939;211.996;1106.75;756.291;975.716;145.909
bg03-patent005-f62.jpg;709.221;823.754;716.538;290.902;1195.96;797.8;1113.8;281.692
bg03-letter001-f58.jpg;816.479;835.205;772.031;317.867;1311.51;791.0;1166.2;302.126
bg02-magazine004-f9.jpg;721.556;833.965;717.505;352.709;1147.5;814.983;1072.48;350.89
bg02-tax005-f217.jpg;858.129;681.001;821.796;303.904;1236.25;650.854;1140.07;285.381
bg04-paper004-f11.jpg;770.406;268.35;1365.14;468.346;662.904;668.551;1382.0;866.762
bg01-paper005-f186.jpg;870.141;774.524;698.716;212.482;1335.71;665.41;1102.08;158.564
bg01-datasheet001-f200.jpg;655.79;824.355;704.153;177.094;1218.9;829.213;1170.17;185.959
bg02-magazine005-f124.jpg;766.627;785.129;806.193;299.698;1193.7;801.354;1167.86;317.397
bg02-tax003-f44.jpg;995.241;700.378;848.759;266.623;1375.52;601.501;1179.09;195.056
bg03-magazine003-f128.jpg;797.785;794.763;735.157;356.803;1227.0;740.28;1086.99;326.719
bg03-patent001-f183.jpg;695.181;811.413;713.73;223.01;1221.35;786.991;1147.55;200.132
bg02-letter004-f157.jpg;890.252;785.005;849.068;255.19;1357.48;748.497;1240.29;232.445
bg03-patent002-f175.jpg;1067.43;720.721;850.055;244.883;1444.58;591.92;1191.03;157.676
bg02-paper003-f26.jpg;888.985;762.684;796.76;278.668;1295.7;703.601;1150.26;244.975
bg01-magazine005-f106.jpg;886.286;848.836;734.351;245.386;1364.2;734.149;1148.37;185.401
bg02-letter005-f114.jpg;656.528;729.104;708.568;311.228;1107.87;739.723;1065.89;327.467
bg04-datasheet005-f78.jpg;1530.25;783.248;811.259;800.746;1409.6;411.433;808.584;415.495
bg04-tax002-f88.jpg;1406.59;656.279;720.343;798.068;1273.59;248.44;664.904;368.521
bg04-datasheet004-f119.jpg;712.176;426.24;1337.69;430.522;676.636;806.282;1454.98;801.255
bg01-tax003-f120.jpg;911.541;821.847;814.944;255.549;1370.96;757.31;1210.8;220.834
bg04-magazine002-f23.jpg;496.411;374.961;1109.8;323.233;474.997;794.053;1177.57;729.422
bg03-letter002-f112.jpg;731.121;672.127;681.403;264.797;1119.01;659.005;1009.36;277.752
bg04-letter003-f127.jpg;652.033;256.176;1325.62;269.358;613.652;731.501;1371.3;738.548
bg01-magazine002-f46.jpg;645.632;764.151;782.31;246.304;1100.17;837.401;1169.5;299.052
bg02-letter002-f133.jpg;940.774;693.703;916.012;242.292;1373.46;684.402;1272.29;244.602
bg01-patent001-f127.jpg;614.296;774.379;682.828;193.237;1124.65;792.423;1110.29;215.908
bg01-patent002-f162.jpg;803.163;870.734;710.267;311.405;1278.11;776.758;1112.15;246.176
bg02-letter003-f156.jpg;940.578;856.886;858.709;325.332;1383.38;803.481;1235.02;294.67
bg03-datasheet001-f99.jpg;987.991;782.046;914.83;245.381;1441.1;738.146;1301.32;220.666
bg01-letter002-f159.jpg;777.535;710.814;741.435;165.819;1288.72;677.96;1157.37;157.443
bg03-paper005-f47.jpg;696.614;789.906;723.621;213.654;1232.62;780.205;1155.92;217.778
bg05-letter005-f90.jpg;806.612;900.639;715.58;247.084;1316.2;820.99;1157.81;207.094
bg02-tax002-f52.jpg;891.633;752.481;839.293;362.242;1318.66;745.405;1175.28;373.552
bg05-paper001-f7.jpg;722.876;874.776;657.038;227.461;1244.72;805.124;1108.15;196.574
bg05-letter001-f4.jpg;741.332;854.989;808.128;268.655;1262.73;886.758;1236.24;287.586
bg01-letter003-f53.jpg;883.782;798.561;732.223;303.507;1310.68;687.357;1097.98;234.864
bg02-tax003-f85.jpg;873.114;691.553;838.155;277.834;1278.97;665.168;1174.44;263.372
bg03-patent004-f166.jpg;824.204;833.725;691.671;263.59;1310.8;733.666;1102.51;214.816
bg03-letter002-f19.jpg;1046.05;783.853;970.289;267.564;1488.13;747.334;1346.56;245.316
bg03-patent002-f121.jpg;1031.55;773.452;887.895;340.214;1446.42;767.731;1225.04;369.476
bg03-paper002-f141.jpg;683.993;768.602;685.527;197.339;1199.2;736.63;1112.19;178.946
bg01-datasheet005-f58.jpg;529.791;845.061;550.152;203.271;1094.0;809.572;1011.1;184.754
bg03-datasheet002-f37.jpg;585.929;884.8;541.417;220.887;1147.08;801.03;1010.65;172.633
bg02-patent004-f26.jpg;698.099;673.789;875.954;256.133;1120.33;780.057;1232.99;324.678
bg03-patent004-f5.jpg;792.242;821.307;709.965;269.005;1291.05;757.889;1117.82;249.108
bg05-paper002-f43.jpg;831.675;928.749;698.953;297.671;1321.42;821.201;1127.43;246.661
bg02-letter005-f139.jpg;992.0;746.764;814.203;308.677;1420.97;628.352;1168.3;227.394
bg03-tax002-f153.jpg;971.06;800.127;807.67;206.608;1288.43;719.411;1127.39;212.393
bg04-patent005-f60.jpg;1362.59;680.749;653.215;693.515;1321.2;259.497;693.989;282.534
bg02-paper001-f180.jpg;941.29;733.42;894.14;325.002;1381.04;699.309;1244.26;302.232
bg02-letter002-f177.jpg;758.452;704.143;841.071;260.768;1188.72;751.176;1195.89;301.188
bg05-letter005-f87.jpg;862.938;894.253;718.62;260.082;1347.15;784.495;1144.48;201.452
bg04-letter004-f112.jpg;1515.67;848.282;706.831;781.016;1493.94;331.885;768.23;239.754
bg05-magazine003-f71.jpg;828.577;894.555;740.331;307.529;1315.21;801.898;1155.88;231.138
bg04-letter003-f2.jpg;684.318;290.847;1356.17;208.153;793.201;798.97;1540.98;650.806
bg04-paper002-f32.jpg;828.0;385.667;1421.67;505.859;688.401;740.898;1378.92;904.098
bg05-tax005-f15.jpg;804.436;832.962;647.05;187.493;1266.38;745.92;1064.81;185.558
bg03-patent001-f62.jpg;765.661;743.989;846.005;403.332;1212.34;767.166;1186.41;414.929
bg01-magazine002-f154.jpg;697.458;761.666;768.765;264.584;1137.07;785.222;1139.65;283.218
bg03-letter002-f173.jpg;717.182;828.964;683.005;244.781;1184.2;783.148;1096.08;208.521
bg01-datasheet003-f136.jpg;681.257;736.884;721.879;144.14;1197.88;743.869;1155.75;160.828
bg01-letter005-f170.jpg;803.106;777.104;814.75;244.937;1295.84;782.928;1213.24;257.773
bg01-tax002-f39.jpg;1074.44;826.45;996.366;198.759;1573.24;790.487;1427.05;184.411
bg03-tax004-f55.jpg;808.599;789.785;855.965;332.897;1254.04;809.918;1216.13;348.229
bg01-patent004-f130.jpg;492.001;774.282;564.502;232.333;953.646;778.742;960.006;236.717
bg02-tax004-f171.jpg;1050.43;709.376;697.16;314.064;1365.96;504.577;1003.7;168.92
bg03-magazine002-f134.jpg;759.047;622.996;869.789;216.951;1163.57;686.882;1209.49;264.255
bg02-patent001-f4.jpg;851.093;745.45;852.068;309.132;1251.94;739.067;1189.6;308.615
bg02-datasheet005-f136.jpg;764.904;766.585;787.913;260.199;1205.45;777.703;1170.22;272.487
bg03-datasheet005-f142.jpg;520.881;825.108;619.603;333.157;1031.79;843.932;1013.2;358.273
bg03-patent005-f80.jpg;679.248;790.86;728.409;311.755;1154.59;790.695;1105.61;318.777
bg04-letter003-f63.jpg;697.687;354.785;1328.52;350.017;648.788;761.141;1400.78;758.104
bg03-datasheet004-f21.jpg;858.11;854.285;796.024;198.568;1428.77;803.924;1260.47;182.728
bg04-patent001-f107.jpg;709.92;335.668;1340.66;352.157;658.574;765.452;1372.65;789.179
bg03-patent002-f106.jpg;1083.01;759.422;1001.42;361.613;1521.79;792.659;1341.8;404.379
bg03-patent003-f100.jpg;906.282;853.607;820.692;207.635;1400.19;789.304;1259.26;181.014
bg01-tax003-f124.jpg;889.146;821.757;788.725;250.075;1341.03;756.846;1179.62;223.461
bg02-letter005-f3.jpg;755.769;799.667;706.544;277.652;1206.71;756.262;1092.87;253.217
bg05-datasheet002-f60.jpg;980.099;819.938;803.32;227.422;1442.28;712.625;1210.37;170.0
bg04-tax004-f112.jpg;1473.6;838.842;737.565;637.446;1599.64;299.131;876.027;162.182
bg02-paper004-f99.jpg;938.285;707.955;894.369;217.727;1353.23;682.143;1256.31;204.769
bg03-tax004-f78.jpg;660.576;691.232;837.276;334.491;1048.17;770.318;1155.54;382.64
bg04-patent004-f114.jpg;715.175;179.739;1302.43;328.288;561.904;565.528;1215.23;744.881
bg03-paper005-f83.jpg;807.548;780.896;862.7;245.49;1320.56;793.094;1277.27;246.468
bg02-letter004-f100.jpg;784.973;629.556;803.285;131.129;1277.51;633.8;1205.0;138.976
bg04-tax004-f115.jpg;1494.41;838.189;762.173;642.775;1624.15;292.839;899.658;172.074
bg02-letter003-f16.jpg;838.726;868.846;691.915;383.543;1242.03;761.009;1042.44;313.228
bg02-patent003-f43.jpg;854.896;785.607;755.179;259.6;1240.33;744.571;1107.54;263.83
bg01-paper004-f200.jpg;1099.19;715.245;953.332;194.219;1528.76;650.756;1325.37;163.261
bg03-patent003-f192.jpg;828.995;827.113;714.507;291.909;1300.84;760.946;1105.56;279.5
bg03-datasheet005-f124.jpg;619.829;839.995;622.844;290.065;1152.21;807.823;1041.74;289.065
bg01-tax001-f163.jpg;748.248;829.084;732.196;218.676;1247.62;804.067;1163.43;209.281
bg01-letter001-f97.jpg;718.19;823.017;765.309;264.593;1196.49;834.728;1166.33;282.201
bg02-tax003-f74.jpg;1028.67;747.327;870.415;302.779;1423.48;647.108;1207.1;234.357
bg01-magazine002-f215.jpg;779.342;830.557;729.643;291.768;1238.53;782.235;1117.2;269.049
bg02-tax004-f5.jpg;800.761;825.007;757.492;372.181;1214.06;788.643;1101.47;355.165
bg02-patent004-f30.jpg;731.858;653.466;898.973;238.448;1154.09;755.732;1256.09;305.057
bg02-patent005-f139.jpg;854.457;559.348;1086.4;245.522;1313.94;713.554;1455.47;339.308
bg03-datasheet002-f56.jpg;653.64;838.734;588.423;239.57;1170.46;756.47;1023.05;191.654
bg02-patent004-f176.jpg;866.25;803.009;797.826;304.826;1294.3;749.755;1163.14;268.824
bg03-tax005-f168.jpg;747.76;813.165;637.262;341.824;1135.24;758.83;975.949;336.798
bg02-tax001-f82.jpg;919.659;657.325;771.608;264.726;1282.26;567.081;1089.2;206.176
bg03-datasheet003-f87.jpg;610.982;895.36;680.938;373.941;1146.84;887.602;1089.87;371.532
bg04-datasheet005-f20.jpg;1326.31;829.356;582.41;712.737;1354.93;375.514;704.688;284.751
bg04-tax005-f64.jpg;743.979;230.359;1403.76;303.992;634.335;668.804;1344.82;785.266
bg04-paper004-f17.jpg;833.636;352.754;1453.09;493.605;745.512;749.56;1499.67;898.541
bg01-letter001-f61.jpg;836.503;812.719;802.986;197.377;1342.97;781.338;1232.82;190.494
bg01-magazine003-f201.jpg;1154.09;747.45;1143.56;238.792;1612.81;787.247;1522.29;276.643
bg03-paper003-f61.jpg;697.163;797.254;742.491;259.051;1187.69;789.774;1146.13;251.489
bg03-letter005-f186.jpg;751.177;743.523;803.42;376.608;1164.23;764.264;1130.23;396.804
bg03-magazine004-f18.jpg;750.779;784.876;835.173;312.099;1158.39;791.475;1187.75;285.976
bg02-datasheet005-f47.jpg;811.426;729.131;853.508;279.721;1223.33;756.646;1207.18;302.885
bg03-patent002-f182.jpg;1123.18;740.869;937.661;213.125;1544.53;620.924;1311.0;120.644
bg04-tax004-f16.jpg;1437.29;805.194;710.329;668.887;1453.82;352.815;808.388;213.076
bg03-letter002-f78.jpg;853.198;740.67;861.41;326.767;1281.65;695.994;1207.59;278.931
bg01-magazine002-f55.jpg;603.802;735.44;724.029;212.764;1056.88;787.482;1111.25;251.203
bg04-datasheet003-f130.jpg;1461.11;704.157;712.002;732.763;1385.93;241.576;718.744;264.739
bg01-letter001-f74.jpg;718.33;815.706;774.181;210.515;1237.07;838.543;1208.0;237.613
bg04-paper003-f7.jpg;1277.78;935.935;606.605;726.338;1299.47;560.56;739.107;365.651
bg04-magazine002-f22.jpg;506.96;373.27;1122.84;319.935;488.262;796.926;1193.47;729.567
bg05-paper004-f64.jpg;795.445;864.71;597.749;236.929;1255.92;712.918;1027.65;155.178
bg01-datasheet004-f149.jpg;578.278;775.044;688.62;192.283;1089.57;820.781;1114.87;234.746
bg03-tax004-f35.jpg;873.182;815.214;820.864;283.478;1313.63;797.38;1191.94;295.922
bg03-patent002-f49.jpg;544.648;806.944;610.016;264.935;1056.52;800.648;1022.31;267.389
bg05-tax003-f49.jpg;832.927;842.378;660.761;197.998;1310.08;719.364;1095.15;137.894
bg02-paper004-f156.jpg;794.734;697.446;902.411;262.213;1203.72;759.163;1249.4;306.359
bg02-letter003-f210.jpg;889.595;728.158;888.138;309.576;1317.54;716.223;1237.13;298.646
bg01-patent004-f124.jpg;547.065;783.692;609.882;227.714;1015.36;786.755;1012.3;231.758
bg03-magazine001-f195.jpg;718.46;757.08;600.621;246.145;1127.76;699.714;961.623;245.147
bg03-paper003-f150.jpg;788.72;871.815;758.189;296.216;1286.8;815.497;1173.38;250.765
bg02-datasheet004-f95.jpg;748.834;883.322;771.341;364.959;1189.07;881.577;1141.74;370.453
bg02-tax005-f216.jpg;857.64;675.764;825.612;301.177;1235.36;647.075;1142.53;283.799
bg03-datasheet005-f83.jpg;772.88;878.661;683.079;323.19;1265.61;793.513;1087.3;281.935
bg05-paper002-f11.jpg;725.305;925.472;670.225;302.575;1241.16;850.734;1105.28;258.551
bg02-datasheet004-f108.jpg;747.202;747.246;798.768;282.74;1166.49;769.731;1152.38;302.87
bg01-paper005-f119.jpg;748.694;824.193;764.354;227.114;1265.53;819.912;1194.78;233.358
bg04-datasheet002-f3.jpg;1513.28;727.681;731.858;796.56;1374.78;280.417;689.555;300.255
bg05-datasheet005-f80.jpg;657.753;757.821;810.346;266.601;1127.71;837.293;1197.45;318.835
bg01-paper003-f2.jpg;680.472;772.394;665.312;290.027;1113.53;735.758;1028.62;270.843
bg05-datasheet001-f85.jpg;739.639;925.95;605.982;307.134;1239.58;830.701;1032.71;273.186
bg01-datasheet005-f170.jpg;1047.44;812.695;817.749;208.863;1497.7;665.032;1225.06;111.274
bg01-patent002-f115.jpg;777.643;773.284;812.688;219.19;1260.57;776.379;1221.34;218.495
bg01-paper002-f134.jpg;962.829;795.272;598.576;354.213;1297.11;548.976;925.74;168.526
bg04-magazine002-f9.jpg;635.023;396.391;1256.15;306.191;683.445;840.784;1386.02;719.591
bg04-paper001-f32.jpg;1213.75;829.534;600.818;594.4;1348.42;470.961;807.651;299.876
bg05-paper004-f44.jpg;866.066;848.526;817.342;277.301;1364.69;744.785;1228.92;165.953
bg01-paper002-f32.jpg;982.659;834.34;744.216;271.914;1405.23;687.092;1128.09;187.218
bg02-magazine003-f109.jpg;748.018;649.691;872.409;218.616;1171.21;729.958;1225.4;282.022
bg03-datasheet005-f127.jpg;592.875;833.754;626.829;298.352;1120.43;821.282;1039.81;308.484
bg03-magazine001-f157.jpg;811.362;814.499;802.5;378.91;1241.59;775.932;1148.81;349.212
bg03-paper003-f16.jpg;819.978;858.604;743.525;190.224;1353.46;795.135;1200.7;172.838
bg02-patent003-f86.jpg;873.509;691.742;894.112;204.029;1243.6;769.431;1214.87;308.014
bg01-paper003-f186.jpg;1105.62;783.381;978.077;301.321;1515.19;725.551;1326.87;268.711
bg05-letter002-f93.jpg;660.467;764.49;807.718;250.351;1133.21;826.613;1205.71;278.505
bg03-paper001-f121.jpg;852.782;876.62;735.043;310.026;1299.36;778.905;1132.55;239.256
bg01-paper002-f57.jpg;746.669;802.439;788.288;229.211;1254.1;817.942;1211.17;243.996
bg04-letter001-f140.jpg;567.53;313.775;1336.12;193.6;656.351;884.08;1500.33;711.647
bg02-datasheet005-f154.jpg;779.769;712.988;765.396;253.764;1191.16;699.592;1122.83;247.522
bg04-patent002-f99.jpg;828.813;200.102;1414.83;383.21;619.852;538.972;1264.35;788.698
bg01-magazine001-f56.jpg;885.802;844.356;817.912;276.194;1364.13;796.194;1219.83;251.545
bg03-datasheet004-f127.jpg;937.726;818.069;788.808;262.664;1388.95;712.162;1180.36;197.912
bg03-patent005-f48.jpg;788.139;871.623;729.591;276.15;1295.99;807.84;1150.44;247.588
bg02-tax005-f214.jpg;856.605;666.12;831.867;295.63;1234.01;641.906;1148.27;281.378
bg02-patent005-f176.jpg;689.793;643.815;909.404;264.267;1059.29;851.042;1208.23;440.877
bg03-letter002-f51.jpg;873.527;744.325;851.124;267.697;1314.23;704.968;1218.76;228.684
bg03-letter001-f83.jpg;764.934;789.004;756.128;362.805;1228.07;762.464;1117.74;355.17
bg03-magazine004-f110.jpg;749.407;619.065;810.144;234.4;1126.03;634.961;1130.8;243.601
bg03-patent003-f111.jpg;903.205;880.667;827.314;247.291;1401.31;818.675;1258.44;219.098
bg02-patent002-f147.jpg;885.37;741.575;833.448;320.338;1275.43;703.864;1162.24;299.337
bg04-tax005-f5.jpg;725.005;217.558;1362.34;372.673;658.618;681.347;1398.76;806.393
bg03-magazine002-f153.jpg;838.853;721.676;840.678;231.555;1256.05;729.448;1200.07;249.537
bg04-magazine002-f90.jpg;732.862;412.0;1301.94;245.499;898.003;819.045;1532.7;594.164
bg01-tax001-f82.jpg;826.38;887.058;715.238;245.021;1323.4;804.735;1150.45;209.575
bg04-tax004-f17.jpg;1430.53;805.089;701.789;673.384;1446.91;351.494;798.521;218.122
bg04-letter001-f71.jpg;763.193;377.323;1360.8;264.104;848.857;778.961;1539.4;627.716
bg04-magazine002-f107.jpg;775.11;295.039;1334.6;193.85;859.161;700.221;1459.5;576.152
bg02-letter001-f57.jpg;953.441;820.634;900.811;271.271;1419.48;787.987;1295.09;250.139
bg04-paper004-f95.jpg;685.338;278.753;1326.83;453.976;584.596;759.476;1330.09;903.427
bg01-paper003-f142.jpg;425.036;824.413;377.24;283.295;891.747;737.421;779.372;229.987
bg03-patent003-f62.jpg;662.38;724.395;746.834;243.114;1124.79;748.443;1127.41;263.982
bg02-magazine003-f186.jpg;792.507;635.391;934.349;212.319;1214.94;739.251;1286.39;293.62
bg03-magazine002-f86.jpg;808.256;773.617;822.066;421.376;1219.2;767.697;1142.59;420.342
bg04-datasheet004-f160.jpg;705.654;303.424;1416.04;253.745;732.823;826.846;1514.04;754.838
bg03-datasheet002-f12.jpg;752.035;885.204;674.129;213.528;1304.75;803.089;1142.26;168.583
bg04-letter001-f25.jpg;698.091;411.758;1305.0;316.22;775.579;833.092;1476.66;693.636
bg02-magazine004-f54.jpg;871.623;728.304;821.945;278.379;1289.48;687.612;1169.99;253.77
bg02-magazine003-f67.jpg;1000.89;765.637;960.057;285.67;1435.06;764.197;1322.39;294.309
bg02-letter005-f216.jpg;1026.54;736.976;904.418;260.689;1460.37;670.186;1268.18;218.152
bg01-letter004-f1.jpg;928.474;849.814;730.586;335.11;1321.88;733.357;1082.72;280.457
bg04-patent005-f24.jpg;1373.97;707.028;605.023;793.703;1293.1;207.559;578.187;282.219
bg01-patent005-f71.jpg;616.507;837.886;714.731;248.669;1097.79;884.966;1137.35;269.561
bg05-tax001-f35.jpg;807.978;821.064;779.111;230.61;1326.02;739.118;1210.47;125.0
bg04-letter003-f124.jpg;672.718;261.504;1345.65;262.257;653.435;741.59;1405.9;730.01
bg02-tax005-f185.jpg;905.639;689.847;787.673;293.664;1278.35;615.965;1108.92;246.441
bg05-datasheet002-f59.jpg;964.422;812.941;792.649;220.602;1426.45;707.472;1199.33;164.598
bg01-letter003-f63.jpg;916.746;802.334;791.467;300.517;1353.11;712.723;1160.61;246.643
bg04-datasheet003-f58.jpg;1371.43;777.746;621.626;757.377;1310.08;387.647;692.873;374.595
bg04-paper003-f132.jpg;1401.13;821.233;692.68;709.691;1397.6;451.148;800.849;364.928
bg04-paper003-f73.jpg;1322.22;792.25;668.227;634.134;1445.52;307.383;816.876;227.898
bg01-datasheet002-f131.jpg;722.561;792.679;694.013;194.617;1250.59;755.086;1132.04;183.933
bg05-tax004-f22.jpg;645.273;848.631;840.059;313.9;1167.79;964.969;1262.33;380.2
bg02-datasheet003-f39.jpg;972.523;807.142;828.522;320.814;1392.98;709.746;1187.41;259.31
bg02-magazine005-f97.jpg;1029.79;725.304;977.675;289.1;1436.64;709.358;1318.66;282.13
bg04-tax003-f74.jpg;1323.22;726.259;629.055;843.889;1172.32;309.536;529.197;330.533
bg04-magazine002-f106.jpg;785.345;269.846;1346.01;166.454;873.488;676.964;1473.2;549.6
bg01-patent001-f57.jpg;548.819;827.148;513.048;251.072;1047.87;751.935;932.871;203.83
bg01-paper001-f125.jpg;882.708;822.117;708.955;250.058;1328.0;697.063;1107.89;169.173
bg04-magazine004-f131.jpg;1389.99;662.942;655.242;716.234;1288.73;255.364;646.504;285.128
bg01-letter001-f163.jpg;835.33;857.573;713.296;165.08;1380.7;760.057;1183.64;120.569
bg01-tax002-f110.jpg;827.963;849.916;657.753;278.865;1294.32;701.958;1063.41;170.404
bg02-magazine002-f115.jpg;952.188;749.428;738.575;250.707;1352.93;643.491;1096.38;206.322
bg03-magazine005-f78.jpg;769.832;810.746;792.8;210.278;1395.38;790.966;1262.72;200.12
bg01-magazine001-f209.jpg;693.033;729.125;766.987;214.452;1160.11;759.103;1156.63;236.578
bg01-patent001-f96.jpg;1038.07;790.968;810.397;296.929;1416.77;654.878;1154.61;210.337
bg03-tax005-f95.jpg;859.756;794.957;867.165;386.951;1270.63;795.805;1198.3;392.921
bg03-patent001-f42.jpg;824.188;773.39;863.112;413.606;1295.73;787.413;1215.66;422.505
bg04-patent002-f55.jpg;633.139;336.876;1294.37;363.224;598.899;783.211;1384.03;791.195
bg04-paper003-f75.jpg;1306.06;785.944;643.467;626.111;1424.9;306.782;793.313;220.085
bg03-letter003-f54.jpg;703.415;823.964;697.019;320.39;1160.98;785.779;1075.41;292.667
bg04-tax001-f91.jpg;769.205;218.328;1471.85;253.561;738.892;728.427;1495.71;754.569
bg04-magazine005-f131.jpg;632.1;353.071;1269.69;315.769;647.078;792.252;1391.42;726.192
bg04-letter004-f101.jpg;1405.02;787.391;672.721;723.841;1399.2;315.204;728.181;231.425
bg02-datasheet002-f48.jpg;945.511;779.418;749.48;266.839;1373.09;651.186;1124.21;189.095
bg02-patent005-f51.jpg;847.001;712.741;807.818;303.625;1302.97;704.194;1165.81;312.031
bg01-magazine005-f21.jpg;845.77;902.564;656.328;355.574;1280.29;751.972;1037.38;266.314
bg04-magazine003-f113.jpg;524.768;325.883;1243.94;283.561;580.019;876.101;1378.79;765.391
bg01-patent004-f166.jpg;631.388;867.223;579.785;207.095;1161.65;798.142;1039.63;163.802
bg03-patent002-f196.jpg;1081.32;833.402;970.265;276.608;1547.8;751.384;1371.2;201.955
bg03-paper005-f120.jpg;743.481;755.457;835.56;311.394;1208.99;787.954;1205.5;332.564
bg01-datasheet001-f234.jpg;792.324;829.368;767.714;175.292;1350.76;802.1;1231.25;172.874
bg01-magazine004-f72.jpg;860.896;847.104;802.158;312.247;1307.75;808.156;1181.14;302.689
bg05-patent004-f65.jpg;456.226;831.509;471.09;198.685;990.843;834.472;916.634;266.057
bg01-patent001-f81.jpg;975.548;829.43;717.272;316.71;1361.72;661.119;1073.5;206.787
bg02-letter001-f18.jpg;785.853;809.768;800.131;288.706;1243.01;809.492;1181.22;295.719
bg04-paper004-f18.jpg;832.145;352.058;1456.06;485.522;743.984;750.943;1504.15;892.7
bg01-datasheet005-f215.jpg;600.029;774.907;641.426;150.465;1133.0;775.58;1089.72;160.368
bg03-patent001-f54.jpg;790.283;770.081;868.987;432.17;1247.55;800.037;1213.45;448.544
bg04-patent001-f39.jpg;728.737;345.236;1387.23;309.975;689.082;792.992;1426.33;781.883
bg04-magazine005-f11.jpg;588.986;305.215;1256.12;309.154;537.992;762.272;1306.98;760.993
bg02-magazine001-f71.jpg;899.949;716.469;862.457;281.789;1313.27;686.434;1205.09;266.163
bg03-datasheet003-f168.jpg;820.266;756.705;787.08;264.631;1242.0;727.014;1148.55;252.224
bg03-patent003-f98.jpg;902.151;864.487;823.435;220.256;1395.05;801.897;1259.86;194.482
bg01-paper001-f133.jpg;888.594;791.926;739.691;237.87;1324.81;686.025;1127.34;171.155
