filenames;BLx;BLy;TLx;TLy;BRx;BRy;TRx;TRy
bg01-letter002-f113.jpg;757.731;788.419;796.099;154.956;1289.3;802.662;1247.39;172.731
bg01-paper001-f183.jpg;679.205;640.953;872.126;190.683;1101.46;775.59;1229.27;296.098
bg02-datasheet002-f77.jpg;694.473;718.021;756.475;241.413;1158.0;744.577;1134.97;269.795
bg02-magazine003-f82.jpg;787.636;737.852;729.036;254.194;1221.99;682.494;1096.57;230.091
bg03-paper004-f89.jpg;731.052;870.957;633.849;213.305;1274.91;777.616;1093.81;168.828
bg05-patent003-f70.jpg;639.378;735.752;789.293;172.233;1163.99;829.595;1217.02;247.962
bg01-paper003-f9.jpg;677.122;789.409;662.886;312.944;1105.04;752.068;1021.76;293.534
bg01-letter002-f103.jpg;764.912;803.166;777.769;188.07;1287.71;794.97;1216.17;190.34
bg01-tax002-f37.jpg;1082.02;833.352;1004.69;208.384;1579.2;800.942;1432.52;196.578
bg01-paper001-f25.jpg;713.267;883.725;711.987;205.011;1249.38;859.93;1181.55;190.655
bg03-datasheet005-f86.jpg;802.932;875.073;699.994;319.257;1293.34;784.224;1102.72;274.648
bg02-patent004-f23.jpg;651.311;681.878;838.428;259.997;1073.28;789.24;1194.76;329.618
bg01-patent005-f123.jpg;960.778;908.491;845.738;289.851;1445.79;827.911;1271.24;226.84
bg03-letter002-f102.jpg;750.25;729.578;715.238;334.713;1158.53;701.349;1047.72;326.294
bg02-letter005-f188.jpg;820.753;717.404;819.565;266.183;1250.94;701.133;1177.65;251.015
bg02-magazine001-f176.jpg;1029.26;851.637;953.56;209.666;1520.45;790.73;1395.27;167.826
bg05-patent002-f56.jpg;834.332;839.802;824.252;257.518;1349.43;782.116;1253.36;181.545
bg01-patent004-f77.jpg;901.688;825.834;784.075;218.016;1366.08;744.104;1199.12;174.085
bg03-paper003-f77.jpg;652.781;784.439;702.172;215.614;1155.6;778.722;1120.09;213.082
bg03-letter005-f137.jpg;788.974;762.035;846.34;291.748;1215.28;758.85;1206.82;268.823
bg01-tax001-f58.jpg;694.538;791.498;716.457;182.258;1199.24;791.719;1154.97;183.713
bg01-magazine005-f69.jpg;1009.05;823.432;772.005;259.554;1436.2;661.57;1158.27;157.186
bg03-patent005-f103.jpg;771.996;836.407;674.565;341.528;1223.24;751.491;1045.83;301.932
bg03-letter005-f105.jpg;667.312;802.059;681.825;196.723;1154.84;787.617;1109.94;190.942
bg02-datasheet003-f166.jpg;684.027;734.052;804.439;243.737;1136.75;796.212;1183.99;290.283
bg02-letter002-f96.jpg;844.075;813.459;827.682;342.402;1293.16;790.24;1191.36;335.227
bg02-magazine003-f135.jpg;921.389;736.34;888.851;279.015;1362.21;702.673;1250.52;253.66
bg05-tax001-f32.jpg;792.35;822.991;768.3;244.566;1308.41;742.369;1194.2;148.625
bg02-patent005-f76.jpg;880.594;697.323;787.585;245.122;1358.97;712.951;1163.26;291.876
bg05-patent001-f72.jpg;705.697;839.858;790.284;252.673;1211.48;889.831;1211.85;309.207
bg03-magazine001-f134.jpg;884.561;735.428;907.787;327.274;1306.35;721.486;1250.99;307.037
bg01-letter002-f12.jpg;777.28;778.794;748.231;232.115;1309.48;736.112;1169.15;210.917
bg01-paper001-f125.jpg;882.708;822.117;708.955;250.058;1328.0;697.063;1107.89;169.173
bg02-magazine003-f17.jpg;789.58;810.847;757.223;349.286;1210.16;781.184;1107.36;341.153
bg03-patent003-f73.jpg;780.518;748.019;804.49;210.065;1241.0;749.452;1198.16;218.869
bg04-tax001-f66.jpg;797.289;366.76;1447.06;314.167;724.24;797.123;1463.68;805.808
bg03-letter005-f188.jpg;746.57;736.08;785.596;365.998;1159.7;752.462;1113.23;385.158
bg04-datasheet004-f37.jpg;702.918;343.666;1370.12;321.116;730.392;801.647;1530.15;740.226
bg01-letter001-f186.jpg;770.808;868.912;740.121;197.252;1317.54;833.365;1200.7;195.264
bg01-magazine003-f51.jpg;936.851;882.798;747.104;321.142;1372.38;766.191;1126.96;267.013
bg04-letter004-f24.jpg;1326.02;900.376;530.519;770.893;1352.69;432.593;678.356;335.172
bg05-letter003-f76.jpg;752.942;806.868;811.576;272.998;1229.98;805.315;1212.98;243.605
bg04-paper003-f138.jpg;1368.32;775.62;660.923;681.77;1360.15;412.02;765.449;340.477
bg02-patent004-f6.jpg;631.141;696.932;830.592;268.351;1054.19;808.562;1189.92;339.017
bg02-letter001-f139.jpg;774.548;841.402;719.15;194.386;1302.07;780.72;1171.39;159.039
bg03-patent005-f18.jpg;813.483;827.951;751.593;226.795;1325.09;774.734;1177.4;211.533
bg03-paper005-f193.jpg;894.59;894.483;730.1;424.795;1313.07;776.866;1079.83;359.77
bg02-tax002-f115.jpg;904.964;590.885;1001.71;253.505;1301.7;668.635;1323.21;311.274
bg02-magazine005-f110.jpg;1020.36;738.51;944.988;268.06;1422.43;701.716;1291.37;247.325
bg01-datasheet004-f124.jpg;828.745;842.078;766.805;217.336;1334.93;787.828;1199.05;196.994
bg03-patent003-f173.jpg;780.08;860.178;753.102;343.667;1270.01;821.277;1144.81;329.341
bg05-tax002-f11.jpg;543.907;794.717;765.821;229.9;1071.43;923.486;1203.3;313.392
bg03-patent004-f27.jpg;877.342;786.049;774.924;250.745;1372.66;728.108;1177.65;236.489
bg02-patent002-f74.jpg;889.006;654.646;855.066;251.683;1294.76;633.067;1190.55;242.023
bg02-tax005-f64.jpg;912.305;725.105;805.332;328.748;1297.56;669.196;1131.39;300.847
bg03-letter004-f99.jpg;772.976;726.997;675.508;228.231;1191.09;644.673;1042.23;177.24
bg02-datasheet005-f84.jpg;1101.0;738.654;1048.85;257.596;1519.92;737.655;1413.86;259.451
bg01-datasheet005-f29.jpg;749.491;878.921;709.06;239.686;1284.06;834.576;1154.13;222.828
bg04-patent005-f2.jpg;1385.27;685.324;704.197;791.905;1278.71;273.788;663.693;361.499
bg04-patent001-f61.jpg;699.118;296.037;1387.93;301.985;722.619;829.418;1468.44;781.272
bg03-paper003-f139.jpg;768.406;859.453;741.674;206.546;1309.75;815.101;1201.11;183.447
bg02-magazine004-f220.jpg;1028.14;745.161;921.373;254.006;1457.49;693.776;1284.14;227.865
bg02-paper003-f176.jpg;885.807;732.233;841.289;282.837;1342.81;695.576;1209.68;258.557
bg01-magazine004-f126.jpg;569.745;828.187;663.644;158.508;1159.45;847.725;1147.77;178.118
bg01-paper001-f115.jpg;846.969;872.776;664.183;256.815;1320.62;727.831;1087.71;161.475
bg01-patent005-f67.jpg;634.224;850.769;722.771;254.063;1120.56;895.342;1150.03;273.489
bg01-letter005-f148.jpg;662.868;711.528;793.05;234.993;1124.76;782.856;1170.38;289.219
bg03-letter005-f180.jpg;704.493;747.449;798.079;388.018;1117.95;783.403;1125.27;414.287
bg02-letter003-f158.jpg;934.988;890.416;869.727;365.811;1381.56;850.977;1244.39;345.101
bg03-letter005-f113.jpg;691.542;817.281;706.146;233.086;1171.02;803.352;1122.91;225.141
bg05-patent001-f56.jpg;586.414;790.171;679.073;179.156;1089.85;855.765;1096.85;281.137
bg01-paper001-f28.jpg;709.861;880.886;708.099;202.187;1245.49;857.064;1178.26;187.055
bg03-patent004-f159.jpg;937.509;829.656;737.059;266.421;1395.57;701.774;1134.98;199.833
bg04-letter004-f125.jpg;1518.09;861.411;670.15;775.835;1503.42;326.986;750.317;228.692
bg01-datasheet003-f119.jpg;664.894;777.041;713.912;165.165;1191.74;788.49;1153.72;188.549
bg01-tax004-f160.jpg;488.175;810.191;547.05;225.311;997.387;792.62;972.948;214.219
bg01-paper003-f198.jpg;1090.11;737.677;970.276;248.672;1503.19;691.349;1323.77;228.121
bg04-patent003-f6.jpg;1396.91;733.024;671.233;772.687;1335.22;267.29;665.954;283.039
bg04-paper001-f113.jpg;1334.18;754.469;697.489;671.251;1405.42;301.251;816.685;292.502
bg03-paper002-f118.jpg;607.921;676.942;764.859;273.184;1055.43;728.278;1124.85;302.117
bg04-patent003-f92.jpg;1441.24;825.381;727.968;792.012;1362.25;432.688;760.91;383.398
bg01-magazine001-f67.jpg;981.001;819.242;840.297;277.938;1417.17;735.529;1216.14;233.324
bg02-patent005-f21.jpg;773.603;733.091;876.958;312.212;1191.72;797.905;1221.08;359.89
bg01-datasheet003-f178.jpg;853.083;826.475;785.524;181.037;1350.35;773.725;1225.26;158.354
bg02-patent004-f79.jpg;874.709;789.231;755.056;297.339;1308.29;700.004;1123.92;241.613
bg01-tax002-f197.jpg;824.773;910.281;741.272;257.674;1364.77;832.863;1194.47;214.043
bg04-tax003-f45.jpg;1325.02;671.314;575.668;660.535;1252.31;293.926;620.026;265.272
bg01-magazine001-f24.jpg;703.976;866.482;705.139;295.565;1191.36;846.287;1110.63;292.99
bg02-datasheet005-f60.jpg;847.01;775.872;776.203;307.138;1257.63;723.332;1134.41;272.303
bg02-paper001-f250.jpg;912.61;792.787;847.828;300.703;1344.01;747.198;1212.45;274.409
bg01-paper001-f86.jpg;687.46;985.493;629.662;298.258;1230.24;907.959;1095.64;250.724
bg05-magazine004-f15.jpg;667.916;860.609;704.445;260.175;1187.65;846.04;1133.74;257.995
bg02-magazine001-f163.jpg;1106.52;852.853;1028.61;206.505;1597.07;800.745;1470.71;170.687
bg02-paper001-f73.jpg;805.212;712.027;868.098;261.23;1226.35;759.081;1220.49;303.027
bg02-tax005-f160.jpg;978.274;715.586;789.471;314.533;1326.26;604.782;1101.48;240.889
bg02-paper003-f116.jpg;1032.15;726.158;1058.03;264.58;1479.33;699.701;1431.62;205.97
bg02-datasheet005-f12.jpg;699.051;759.892;738.363;307.53;1110.6;785.045;1090.74;335.226
bg02-datasheet002-f194.jpg;938.656;713.733;857.71;261.477;1349.92;668.379;1206.0;237.86
bg01-letter003-f149.jpg;807.033;800.027;710.925;273.808;1258.4;729.224;1094.26;242.924
bg04-patent001-f88.jpg;668.593;382.317;1384.02;303.206;763.406;957.459;1511.51;803.242
bg02-magazine001-f201.jpg;564.241;861.483;539.611;225.486;1067.77;800.742;986.376;183.813
bg05-tax001-f43.jpg;755.208;877.247;695.969;260.841;1278.25;771.626;1133.45;145.885
bg01-tax004-f30.jpg;694.168;864.148;683.613;275.651;1195.83;826.17;1101.92;258.998
bg02-letter001-f29.jpg;762.206;762.835;826.081;249.976;1220.66;800.67;1209.04;282.743
bg02-patent003-f94.jpg;858.389;635.065;906.482;198.599;1209.02;741.461;1205.6;319.721
bg03-datasheet004-f124.jpg;949.203;827.359;802.089;273.171;1400.08;721.277;1193.08;207.302
bg04-datasheet002-f12.jpg;1503.83;726.315;716.86;785.706;1375.25;277.829;688.744;292.818
bg04-magazine003-f56.jpg;739.545;408.112;1344.49;309.878;811.711;815.688;1523.27;676.695
bg05-magazine003-f39.jpg;824.842;827.977;732.344;224.42;1349.87;748.738;1168.43;182.681
bg03-patent001-f41.jpg;823.966;773.116;859.462;412.225;1296.14;784.626;1211.34;419.212
bg05-patent001-f5.jpg;708.103;849.918;793.138;221.844;1235.9;898.745;1235.62;281.402
bg03-paper003-f162.jpg;721.675;807.912;715.94;275.896;1197.94;748.353;1110.34;220.949
bg02-patent005-f188.jpg;797.074;743.686;936.857;313.511;1189.67;889.457;1254.3;447.198
bg03-datasheet001-f102.jpg;961.72;774.481;894.47;233.627;1416.0;730.106;1283.25;209.706
bg01-magazine003-f81.jpg;699.441;789.434;761.879;250.535;1183.89;822.938;1156.93;290.845
bg05-letter005-f18.jpg;645.371;804.422;711.054;238.065;1156.99;804.274;1132.2;230.692
bg02-tax004-f161.jpg;1057.93;775.117;780.435;309.296;1431.98;604.041;1120.42;195.275
bg01-datasheet003-f74.jpg;918.536;849.026;802.128;197.648;1429.8;767.831;1245.47;159.98
bg03-letter005-f154.jpg;767.368;754.908;882.966;358.325;1156.08;782.945;1208.05;359.657
bg03-datasheet003-f58.jpg;662.261;821.298;728.294;274.733;1168.52;837.219;1137.23;292.947
bg04-magazine001-f147.jpg;705.086;254.679;1277.44;452.026;572.947;643.149;1245.07;845.206
bg01-letter002-f136.jpg;778.092;792.168;752.388;219.413;1284.98;761.324;1170.95;210.266
bg01-magazine005-f33.jpg;600.081;865.612;503.006;284.252;1084.8;740.438;919.829;206.898
bg02-datasheet004-f103.jpg;708.66;779.906;750.816;298.854;1134.83;792.711;1109.93;314.337
bg01-letter001-f94.jpg;727.969;818.698;777.587;254.92;1210.96;835.806;1183.8;275.505
bg03-magazine003-f153.jpg;1019.44;694.846;994.721;270.915;1458.15;643.216;1351.88;215.586
bg05-letter002-f86.jpg;604.39;827.368;711.884;268.885;1101.2;863.649;1126.54;289.488
bg01-letter004-f210.jpg;759.381;810.531;786.465;245.558;1252.35;820.781;1192.24;272.826
bg03-magazine001-f96.jpg;785.891;877.043;752.915;250.489;1273.08;845.818;1177.49;251.956
bg02-magazine001-f48.jpg;798.866;688.024;854.654;281.204;1210.89;710.962;1193.03;299.043
bg04-datasheet001-f64.jpg;1284.01;749.699;553.33;614.182;1333.63;316.503;686.057;203.182
bg01-magazine003-f89.jpg;710.084;794.072;853.697;276.066;1192.24;891.979;1243.72;354.149
bg02-datasheet002-f71.jpg;743.642;763.323;755.007;254.403;1219.93;758.884;1145.34;263.472
bg01-datasheet004-f72.jpg;821.821;874.61;727.613;205.639;1347.31;794.279;1184.79;168.055
bg05-patent005-f13.jpg;708.275;787.777;783.86;215.376;1220.71;823.111;1212.35;241.185
bg01-magazine001-f175.jpg;740.765;829.763;705.701;238.276;1251.44;783.046;1130.34;217.028
bg01-tax003-f67.jpg;519.346;833.873;606.647;296.296;992.754;845.719;1000.53;306.003
bg01-datasheet003-f164.jpg;860.283;770.931;778.897;143.315;1346.38;710.876;1211.82;115.821
bg01-datasheet004-f19.jpg;587.884;924.744;608.82;247.94;1127.08;901.723;1073.27;241.705
bg01-letter003-f70.jpg;820.984;833.419;748.518;306.103;1282.13;771.455;1132.45;276.131
bg03-magazine003-f16.jpg;803.503;865.472;740.631;272.75;1280.36;806.232;1156.6;236.166
bg05-paper004-f3.jpg;859.276;890.71;651.842;235.034;1312.42;752.349;1077.73;183.648
bg02-letter005-f113.jpg;664.19;722.923;725.022;307.553;1114.94;744.689;1081.77;332.14
bg01-paper001-f117.jpg;836.26;869.832;654.723;261.108;1305.54;726.904;1075.21;168.263
bg04-datasheet001-f36.jpg;1391.41;709.288;633.245;701.337;1332.4;267.925;656.818;234.388
bg05-magazine004-f2.jpg;818.503;879.252;673.232;247.049;1279.62;779.931;1087.54;221.993
bg01-magazine004-f110.jpg;624.932;833.253;701.196;189.39;1190.46;850.762;1165.85;207.934
bg01-tax003-f149.jpg;838.019;810.485;733.448;247.683;1265.41;765.677;1110.13;252.126
bg03-paper004-f135.jpg;716.091;875.794;643.255;244.782;1252.07;797.59;1089.28;211.062
bg04-datasheet004-f73.jpg;710.785;346.455;1341.99;291.408;759.003;781.659;1500.47;686.485
bg01-paper002-f183.jpg;692.252;744.918;743.782;239.686;1152.21;755.647;1130.48;244.337
bg03-magazine002-f3.jpg;854.115;898.916;699.555;294.796;1297.3;794.776;1100.58;250.415
bg02-tax004-f156.jpg;1023.42;781.657;827.954;284.895;1438.6;662.602;1190.67;212.305
bg04-letter002-f8.jpg;1534.22;699.638;796.933;803.642;1382.2;267.335;730.76;329.347
bg03-magazine003-f45.jpg;943.581;826.534;974.224;306.676;1404.43;855.839;1360.13;329.692
bg03-tax004-f68.jpg;743.802;710.709;879.564;320.457;1161.02;780.956;1218.32;365.663
bg04-datasheet001-f127.jpg;1295.99;722.635;513.205;712.31;1264.06;262.607;569.67;244.782
bg04-paper002-f80.jpg;767.951;328.637;1367.14;424.501;714.94;704.095;1430.36;797.317
bg01-paper005-f134.jpg;662.349;784.826;730.78;219.566;1157.93;810.106;1144.34;249.775
bg02-magazine003-f149.jpg;1003.18;703.284;956.044;194.905;1494.18;685.658;1355.21;190.857
bg03-datasheet001-f36.jpg;897.803;834.701;794.774;268.62;1357.35;761.772;1191.24;231.312
bg03-patent001-f114.jpg;981.923;891.487;832.856;270.803;1472.07;789.704;1255.24;210.714
bg01-tax004-f135.jpg;949.759;828.933;901.645;237.508;1442.22;792.084;1318.23;217.433
bg03-paper004-f180.jpg;750.618;906.399;636.997;238.83;1279.17;824.565;1086.74;227.778
bg03-letter003-f40.jpg;865.766;878.778;789.87;330.607;1332.06;820.889;1181.43;297.124
bg02-magazine001-f22.jpg;777.316;819.591;703.121;321.288;1207.98;753.38;1068.29;286.363
bg02-patent003-f123.jpg;1009.31;807.079;884.584;463.26;1358.98;707.25;1177.17;386.637
bg03-tax002-f1.jpg;837.77;881.449;731.613;228.557;1337.89;815.683;1165.24;223.585
bg01-tax004-f34.jpg;669.914;842.03;691.279;257.799;1177.39;825.804;1113.02;253.414
bg01-datasheet002-f76.jpg;754.732;837.692;738.129;201.798;1297.64;809.679;1189.04;199.398
bg01-tax002-f142.jpg;729.216;805.288;684.443;229.902;1217.88;752.888;1098.99;198.682
bg01-tax003-f107.jpg;662.999;808.743;641.774;246.943;1141.44;767.522;1046.3;226.553
bg03-letter005-f132.jpg;785.553;808.181;829.406;318.847;1221.15;802.371;1197.27;298.689
bg03-datasheet003-f48.jpg;806.094;832.507;812.322;262.495;1312.29;825.663;1227.17;266.4
bg01-patent004-f121.jpg;585.513;787.145;636.027;228.787;1055.03;785.213;1039.95;229.535
bg04-datasheet005-f19.jpg;1341.47;820.408;595.527;719.602;1355.19;367.936;703.898;289.237
bg04-paper002-f77.jpg;769.93;330.617;1375.1;434.268;708.293;691.401;1441.75;798.547
bg04-tax005-f2.jpg;676.337;230.769;1313.59;384.367;606.644;697.001;1346.7;816.125
bg02-letter004-f48.jpg;933.861;799.546;895.092;276.809;1398.47;766.991;1280.83;253.359
bg02-magazine001-f172.jpg;1076.17;856.81;1001.57;212.677;1566.43;800.754;1443.25;175.581
bg01-tax003-f58.jpg;568.747;847.409;623.482;291.441;1050.12;846.558;1025.39;296.183
bg02-magazine004-f169.jpg;913.694;831.368;849.556;270.819;1369.51;787.658;1241.11;251.077
bg03-magazine005-f42.jpg;911.288;886.328;706.487;205.595;1451.89;756.459;1165.57;163.668
bg01-magazine005-f114.jpg;789.177;823.169;724.525;189.899;1316.91;756.761;1168.8;162.53
bg02-magazine004-f21.jpg;750.695;764.269;770.43;305.079;1177.3;769.837;1122.38;318.358
bg02-paper004-f102.jpg;928.992;711.637;879.608;210.808;1347.86;681.725;1246.22;196.329
bg02-letter003-f108.jpg;861.25;652.678;860.658;249.669;1335.96;649.865;1230.51;249.39
bg01-datasheet005-f144.jpg;827.035;867.052;782.677;207.503;1352.57;832.414;1235.32;194.238
bg05-patent003-f45.jpg;726.524;730.695;965.992;163.345;1194.5;882.625;1400.41;232.918
bg01-datasheet001-f97.jpg;944.26;840.778;844.069;168.947;1468.24;774.256;1302.24;136.251
bg01-patent002-f169.jpg;831.817;871.291;679.254;299.536;1306.48;740.132;1086.09;210.282
bg01-letter003-f144.jpg;781.972;817.498;698.337;271.048;1253.01;745.25;1096.59;237.584
bg01-tax002-f168.jpg;633.134;739.37;723.964;143.449;1165.69;778.804;1166.18;175.469
bg04-paper001-f66.jpg;1421.63;634.802;713.87;602.3;1367.84;247.001;754.633;215.966
bg02-tax004-f167.jpg;1043.88;758.674;715.422;338.627;1377.78;561.731;1033.22;202.356
bg04-letter005-f91.jpg;665.868;274.897;1305.94;175.402;747.634;720.259;1461.7;583.533
bg03-magazine001-f18.jpg;676.496;799.565;686.707;282.984;1143.9;778.558;1073.78;277.386
bg04-patent001-f27.jpg;588.93;311.333;1283.95;298.85;543.789;775.438;1355.05;755.903
bg01-tax001-f83.jpg;827.698;886.969;714.812;241.423;1325.25;802.676;1150.66;205.738
bg05-letter003-f10.jpg;867.809;859.803;771.928;202.559;1367.47;796.466;1212.98;188.945
bg01-datasheet003-f93.jpg;976.477;831.736;828.472;223.909;1450.81;736.146;1241.91;176.668
bg02-patent003-f137.jpg;1039.22;826.552;847.67;511.675;1364.85;640.344;1117.38;361.979
bg02-magazine003-f41.jpg;1052.6;740.337;1033.5;284.276;1480.29;750.046;1388.35;298.624
bg01-patent001-f8.jpg;925.595;843.068;716.17;331.199;1341.0;707.118;1080.31;252.201
bg02-patent001-f49.jpg;1062.09;739.315;941.038;288.341;1454.32;667.698;1278.89;240.476
bg03-paper005-f35.jpg;750.482;833.248;715.989;194.846;1300.59;800.776;1168.24;203.101
bg03-paper002-f130.jpg;582.099;678.293;678.524;203.396;1051.43;687.881;1061.71;207.148
bg04-magazine003-f101.jpg;499.878;304.701;1300.15;190.779;572.952;906.097;1446.03;744.372
bg03-letter004-f109.jpg;839.409;836.46;700.405;270.936;1272.8;726.744;1090.59;200.1
bg05-datasheet005-f58.jpg;684.37;843.021;685.326;259.86;1177.28;852.568;1089.66;308.844
bg04-patent001-f53.jpg;689.784;298.008;1392.67;286.379;700.059;820.552;1467.79;776.016
bg03-magazine003-f91.jpg;806.492;796.683;598.513;275.902;1177.87;682.139;953.96;229.222
bg05-letter004-f84.jpg;846.647;903.101;745.014;320.17;1351.55;800.183;1155.62;259.115
bg01-magazine004-f118.jpg;602.23;841.489;688.93;187.663;1178.67;862.809;1161.5;208.415
bg05-patent003-f32.jpg;768.708;740.246;944.351;187.325;1236.2;827.28;1365.87;195.653
bg03-letter005-f99.jpg;683.071;806.444;694.424;212.085;1164.48;793.044;1115.66;208.356
bg01-paper004-f198.jpg;1063.43;705.738;923.052;184.101;1497.25;640.559;1297.76;153.164
bg02-paper003-f68.jpg;906.657;740.164;836.66;226.342;1307.38;727.285;1188.68;248.717
bg03-paper002-f13.jpg;963.113;838.622;772.914;215.619;1460.51;722.205;1204.0;162.886
bg01-tax003-f76.jpg;399.916;831.267;472.133;289.635;878.282;816.357;870.789;282.562
bg05-tax004-f27.jpg;649.926;777.124;809.091;224.189;1184.78;868.585;1241.46;282.518
bg03-magazine003-f106.jpg;906.004;837.648;716.445;343.045;1285.79;732.695;1059.62;296.868
bg04-magazine003-f79.jpg;702.61;375.143;1341.65;290.389;757.988;839.921;1464.62;728.175
bg03-letter005-f92.jpg;700.893;778.726;698.106;209.571;1164.1;753.802;1104.87;195.001
bg04-letter003-f148.jpg;615.959;276.738;1395.46;254.904;592.963;838.153;1492.18;802.237
bg01-magazine005-f83.jpg;999.559;809.739;747.749;343.405;1345.4;647.532;1071.8;236.407
bg02-magazine005-f107.jpg;1034.95;736.432;953.755;276.105;1432.42;697.195;1295.79;252.997
bg05-magazine001-f21.jpg;738.366;946.94;713.946;251.87;1285.97;902.475;1193.79;220.461
bg03-patent003-f166.jpg;645.238;847.877;683.784;331.36;1153.09;823.073;1083.69;319.647
bg03-paper003-f51.jpg;829.751;835.903;804.054;292.313;1311.32;797.48;1204.16;269.729
bg04-patent002-f16.jpg;742.726;337.781;1315.71;449.474;584.581;693.7;1236.86;853.921
bg01-magazine001-f137.jpg;783.982;803.632;764.028;233.055;1277.08;779.694;1175.71;225.949
bg04-tax001-f18.jpg;756.438;335.741;1405.8;335.929;800.196;815.325;1550.91;764.501
bg04-datasheet001-f46.jpg;1360.26;739.259;608.301;678.14;1345.8;298.286;679.938;236.487
bg01-datasheet002-f191.jpg;711.112;787.315;691.539;207.731;1231.99;752.613;1119.59;197.949
bg04-datasheet003-f21.jpg;1295.94;741.262;539.669;739.964;1241.49;304.688;589.494;294.451
bg05-datasheet005-f75.jpg;658.193;742.674;790.642;238.438;1133.68;811.407;1182.66;285.952
bg04-magazine002-f116.jpg;793.135;253.919;1417.86;196.67;831.657;701.931;1495.1;638.388
bg02-paper005-f129.jpg;874.832;743.027;846.674;285.142;1311.3;722.378;1204.69;277.876
bg05-magazine003-f29.jpg;665.44;845.365;773.885;289.268;1188.06;865.13;1195.94;283.211
bg03-tax005-f164.jpg;776.144;815.813;646.08;340.113;1140.14;759.873;972.426;339.539
bg05-patent003-f18.jpg;704.894;713.566;900.943;180.989;1196.68;827.264;1321.56;240.872
bg02-datasheet005-f183.jpg;800.509;746.864;740.3;243.145;1228.17;706.65;1117.33;223.754
bg05-paper005-f76.jpg;737.626;914.995;531.407;254.855;1175.83;775.1;955.864;211.378
bg01-datasheet005-f137.jpg;763.362;853.327;739.781;195.285;1291.16;827.094;1192.4;187.744
bg04-datasheet001-f50.jpg;1338.52;741.876;588.335;653.654;1346.98;299.765;682.452;220.364
bg02-magazine002-f166.jpg;732.521;697.434;761.05;277.102;1196.26;674.875;1126.03;260.998
bg04-magazine005-f13.jpg;548.315;305.051;1213.2;310.852;490.138;758.7;1255.68;762.117
bg02-datasheet003-f122.jpg;847.725;786.365;791.729;192.393;1348.98;737.212;1218.4;169.23
bg03-datasheet001-f17.jpg;801.612;862.25;714.035;242.029;1294.52;790.243;1146.63;204.644
bg04-patent002-f30.jpg;713.538;328.455;1324.31;434.402;556.083;690.82;1280.01;841.757
bg02-datasheet002-f99.jpg;729.251;758.283;747.8;252.206;1181.08;754.19;1127.43;257.109
bg04-datasheet004-f84.jpg;725.961;343.699;1372.12;375.193;654.264;756.611;1427.25;798.98
bg01-letter001-f24.jpg;753.565;888.085;716.667;233.869;1276.74;844.704;1165.61;218.801
bg05-magazine005-f38.jpg;662.597;796.192;729.747;229.891;1188.12;777.591;1158.38;194.884
bg01-tax001-f16.jpg;724.325;888.488;708.517;287.253;1214.73;857.913;1130.77;273.611
bg04-magazine004-f101.jpg;1365.31;646.093;687.122;718.815;1277.65;230.551;656.444;283.475
bg02-datasheet003-f31.jpg;942.448;817.777;827.733;331.723;1367.76;738.921;1187.36;284.329
bg03-letter004-f131.jpg;791.048;822.085;729.097;269.17;1248.03;746.859;1127.67;203.37
bg05-patent003-f21.jpg;734.328;697.107;935.321;170.884;1215.36;816.057;1354.2;231.277
bg05-magazine005-f29.jpg;639.138;817.161;701.718;239.442;1159.79;806.394;1132.34;215.874
bg01-paper003-f164.jpg;953.387;792.829;798.51;291.121;1369.83;688.828;1161.18;220.97
bg01-magazine005-f60.jpg;878.296;852.421;716.008;270.046;1341.96;722.997;1123.32;190.541
bg02-datasheet002-f85.jpg;689.454;648.834;747.037;192.671;1130.0;666.182;1112.73;211.666
bg01-letter003-f75.jpg;741.777;852.328;719.814;303.033;1225.33;816.837;1118.93;292.676
bg02-paper004-f137.jpg;891.761;741.581;891.48;255.239;1321.43;740.976;1258.17;257.586
bg03-paper005-f26.jpg;748.632;826.165;682.361;157.244;1298.89;778.126;1143.45;165.532
bg02-magazine005-f134.jpg;674.106;866.63;763.805;401.422;1097.01;905.901;1114.75;436.392
bg02-datasheet005-f42.jpg;816.692;707.526;899.093;278.086;1220.07;770.694;1246.35;327.422
bg01-magazine005-f160.jpg;993.659;925.013;802.295;344.412;1463.51;780.251;1203.26;254.415
bg01-magazine003-f98.jpg;665.31;670.145;898.684;204.509;1123.83;831.865;1276.92;326.203
bg02-tax002-f161.jpg;936.228;764.977;797.051;324.368;1333.0;664.57;1133.63;259.199
bg01-magazine004-f20.jpg;826.961;839.749;746.115;365.293;1215.71;782.346;1085.55;339.807
bg03-datasheet002-f10.jpg;754.057;885.768;675.611;211.131;1308.37;803.539;1145.03;166.62
bg04-magazine004-f8.jpg;1335.87;732.64;653.272;702.791;1314.35;367.246;729.83;356.264
bg01-paper002-f209.jpg;1038.87;764.72;1110.08;252.099;1515.98;833.66;1510.54;292.433
bg02-datasheet005-f145.jpg;730.558;772.037;729.399;296.68;1151.92;759.335;1094.75;291.425
bg04-patent001-f70.jpg;639.874;293.674;1328.31;316.415;676.488;862.217;1415.04;798.088
bg05-datasheet003-f22.jpg;717.26;761.984;746.159;240.733;1221.96;756.187;1149.76;239.945
bg01-magazine005-f1.jpg;911.825;880.034;629.313;409.185;1257.73;691.511;959.09;287.22
bg01-patent004-f65.jpg;787.166;848.144;712.123;229.218;1282.52;778.758;1143.92;186.857
